name,position,team_name,ict_index_gw,opponent_team,starts_gw,total_points_gw,transfers_balance,value,was_home,avg_home_difficulty,avg_away_difficulty,avg_difficulty,team_id,opponent_team_difficulty,name_substring
Javier Manquillo Gaitán,DEF,Newcastle,0.0,8,0,0,164,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Gaitán
Kobbie Mainoo,MID,Man Utd,0.0,17,0,0,170,44,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Mainoo
Dominic Calvert-Lewin,FWD,Everton,3.9,11,1,2,-20020,58,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Calvert-Lewin
Tommy Doyle,MID,Wolves,4.1,3,0,1,257,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Doyle
Halil Dervişoğlu,FWD,Brentford,0.0,6,0,0,-19,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Dervişoğlu
Gabriel Osho,DEF,Luton,0.0,16,0,0,-163,44,False,,,,,2.894736842105263,Osho
João Pedro Junqueira de Jesus,FWD,Brighton,0.7,13,1,2,-34417,53,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Jesus
Kurt Zouma,DEF,West Ham,2.8,2,1,0,653,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Zouma
Omar Richards,DEF,Nott'm Forest,0.0,12,0,0,-65,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Richards
Iliman Ndiaye,FWD,Sheffield Utd,0.0,14,0,0,-18,55,True,,,,,2.8421052631578947,Ndiaye
Elliot Thorpe,MID,Luton,0.0,16,0,0,-14,45,False,,,,,2.894736842105263,Thorpe
Shea Charles,MID,Man City,0.0,5,0,0,-1,45,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Charles
Joe Rodon,DEF,Spurs,0.0,10,0,0,-438,40,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Rodon
Neal Maupay,FWD,Brentford,6.5,6,1,5,-1328,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Maupay
Jordan Ayew,MID,Crystal Palace,2.3,15,1,2,-2708,55,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Ayew
Divin Mubama,FWD,West Ham,0.0,2,0,0,17320,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Mubama
Nathaniel Phillips,DEF,Liverpool,0.0,9,0,0,-647,40,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Phillips
Dominik Szoboszlai,MID,Liverpool,8.4,9,1,3,19297,70,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Szoboszlai
Ryan Oné,MID,Sheffield Utd,0.0,14,0,0,0,45,True,,,,,2.8421052631578947,Oné
Jordan Clark,MID,Luton,0.0,16,0,0,-57,49,False,,,,,2.894736842105263,Clark
Mason Mount,MID,Man Utd,0.2,17,0,1,-770,68,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Mount
Ellery Balcombe,GK,Brentford,0.0,6,0,0,-462,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Balcombe
David Brooks,MID,Bournemouth,4.2,20,1,1,-534,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Brooks
Pascal Groß,MID,Brighton,1.5,13,1,2,-3443,63,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Groß
John McGinn,MID,Aston Villa,6.3,19,1,5,-1423,55,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,McGinn
Tanguy Ndombélé Alvaro,MID,Spurs,0.0,10,0,0,-1718,44,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Alvaro
Jairo Riedewald,MID,Crystal Palace,0.0,15,0,0,1177,44,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Riedewald
Yoane Wissa,FWD,Brentford,14.5,6,1,8,28408,59,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Wissa
Reiss Nelson,MID,Arsenal,0.0,7,0,0,-450,49,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Nelson
Ibrahim Sangaré,MID,Nott'm Forest,2.0,12,1,2,134,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Sangaré
Facundo Pellistri Rebollo,MID,Man Utd,0.0,17,0,0,-324,44,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Rebollo
James Hill,DEF,Bournemouth,0.0,20,0,0,-864,40,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Hill
Bruno Cavaco Jordão,MID,Wolves,0.0,3,0,0,-297,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Jordão
Kjell Scherpen,GK,Brighton,0.0,13,0,0,0,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Scherpen
Máximo Perrone,MID,Man City,0.0,5,0,0,-39,44,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Perrone
Aleksandar Mitrović,FWD,Fulham,0.0,18,0,0,-1611,74,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Mitrović
Kevin Schade,MID,Brentford,0.0,6,0,0,-1611,54,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Schade
Moussa Niakhaté,DEF,Nott'm Forest,0.0,12,0,0,95,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Niakhaté
Paul Dummett,DEF,Newcastle,0.0,8,0,0,1132,39,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Dummett
Sven Botman,DEF,Newcastle,0.0,8,0,0,-259424,47,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Botman
Issa Diop,DEF,Fulham,0.0,18,0,0,-19881,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Diop
Aaron Ramsdale,GK,Arsenal,0.0,7,0,0,-103107,48,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Ramsdale
Tosin Adarabioyo,DEF,Fulham,0.0,18,0,0,-233,43,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Adarabioyo
Trent Alexander-Arnold,DEF,Liverpool,4.4,9,1,6,18106,79,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Alexander-Arnold
Anass Zaroury,MID,Burnley,0.0,4,0,0,-288,48,False,,,,,2.894736842105263,Zaroury
Pervis Estupiñán,DEF,Brighton,0.0,13,0,0,-1147446,51,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Estupiñán
Enso González,MID,Wolves,0.0,3,0,0,21,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,González
Chiedozie Ogbene,FWD,Luton,10.0,16,1,8,-34,49,False,,,,,2.894736842105263,Ogbene
Harvey Elliott,MID,Liverpool,2.0,9,0,1,-35,48,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Elliott
Jack Robinson,DEF,Sheffield Utd,1.8,14,1,1,-608,44,True,,,,,2.8421052631578947,Robinson
Gabriel Martinelli Silva,MID,Arsenal,5.2,7,1,2,63024,77,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Silva
Wout Weghorst,FWD,Burnley,0.0,4,0,0,-116,55,False,,,,,2.894736842105263,Weghorst
Jhon Durán,FWD,Aston Villa,0.0,19,0,0,-1562,50,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Durán
Oscar Bobb,MID,Man City,0.0,5,0,0,218,44,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Bobb
Michail Antonio,FWD,West Ham,3.1,2,1,2,-16912,59,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Antonio
Jamie Donley,FWD,Spurs,0.0,10,0,0,429,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Donley
Malang Sarr,DEF,Chelsea,0.0,1,0,0,-145,44,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Sarr
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,1,0,0,-4,50,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Damaceno
Micky van de Ven,DEF,Spurs,2.4,10,1,6,170979,46,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Ven
Adama Traoré,MID,Fulham,0.0,18,0,0,-305,49,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Traoré
Shola Shoretire,FWD,Man Utd,0.0,17,0,0,-234,44,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Shoretire
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,15,0,0,272,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Ola-Adebomi
Lisandro Martínez,DEF,Man Utd,0.0,17,0,0,-30770,47,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Martínez
Alex Mighten,MID,Nott'm Forest,0.0,12,0,0,-122,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Mighten
Bryan Mbeumo,MID,Brentford,17.8,6,1,14,-210596,67,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Mbeumo
Nicolas Pépé,MID,Arsenal,0.0,7,0,0,-166,49,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Pépé
Alexis Mac Allister,MID,Liverpool,7.0,9,1,3,-11767,59,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Allister
David Ozoh,MID,Crystal Palace,0.2,15,0,1,42,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Ozoh
Omari Kellyman,MID,Aston Villa,0.0,19,0,0,119,45,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Kellyman
Youri Tielemans,MID,Aston Villa,3.1,19,0,4,-2121,57,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Tielemans
Remo Freuler,MID,Nott'm Forest,0.0,12,0,0,-32,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Freuler
Illia Zabarnyi,DEF,Bournemouth,1.2,20,1,0,1231,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Zabarnyi
Karl Hein,GK,Arsenal,0.0,7,0,0,18,40,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Hein
Aaron Connolly,FWD,Brighton,0.0,13,0,0,-74,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Connolly
Dean Henderson,GK,Crystal Palace,0.0,15,0,0,-2442,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Henderson
Jay Rodriguez,FWD,Burnley,0.0,4,0,0,-638,53,False,,,,,2.894736842105263,Rodriguez
Marcos Senesi,DEF,Bournemouth,0.0,20,0,1,114,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Senesi
Granit Xhaka,MID,Arsenal,0.0,7,0,0,-13,60,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Xhaka
James Trafford,GK,Burnley,4.8,4,1,3,-2266,45,False,,,,,2.894736842105263,Trafford
Dan Burn,DEF,Newcastle,1.7,8,1,6,204838,47,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Burn
Saïd Benrahma,MID,West Ham,0.0,2,0,0,-2716,57,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Benrahma
Brandon Aguilera Zamora,MID,Nott'm Forest,0.0,12,0,0,-25,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Zamora
Tyler Onyango,MID,Everton,0.0,11,0,0,11,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Onyango
Joe Taylor,FWD,Luton,0.0,16,0,0,-621,45,False,,,,,2.894736842105263,Taylor
Gustavo Hamer,MID,Sheffield Utd,1.0,14,1,2,-2280,50,True,,,,,2.8421052631578947,Hamer
Karl Darlow,GK,Newcastle,0.0,8,0,0,-35,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Darlow
Saman Ghoddos,MID,Brentford,4.0,6,0,5,131,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Ghoddos
Joachim Andersen,DEF,Crystal Palace,1.4,15,1,0,239168,49,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Andersen
Alfie Gilchrist,DEF,Chelsea,0.0,1,0,0,40,40,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Gilchrist
Allan Campbell,MID,Luton,0.0,16,0,0,-85,49,False,,,,,2.894736842105263,Campbell
Carlos Mendes Gomes,MID,Luton,0.0,16,0,0,-31,45,False,,,,,2.894736842105263,Gomes
Pedro Lomba Neto,MID,Wolves,11.3,3,1,4,275499,58,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Neto
Luc De Fougerolles,DEF,Fulham,0.0,18,0,0,-23,40,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Fougerolles
Dane Scarlett,FWD,Spurs,0.0,10,0,0,-837,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Scarlett
Lucas Digne,DEF,Aston Villa,2.4,19,1,2,14827,47,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Digne
Enzo Fernández,MID,Chelsea,4.4,1,1,2,-21894,49,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Fernández
Matt Targett,DEF,Newcastle,0.0,8,0,0,-35,43,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Targett
Demarai Gray,MID,Everton,0.0,11,0,0,-523,53,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gray
Stefan Ortega Moreno,GK,Man City,1.9,5,1,2,-458,39,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Moreno
Sam Johnstone,GK,Crystal Palace,2.2,15,1,1,79031,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Johnstone
Emiliano Buendía Stati,MID,Aston Villa,0.0,19,0,0,-78,58,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Stati
Alexandre Moreno Lopera,DEF,Aston Villa,0.0,19,0,0,-602,50,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Lopera
Djordje Petrovic,GK,Chelsea,0.0,1,0,0,-94,45,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Petrovic
Japhet Tanganga,DEF,Spurs,0.0,10,0,0,-2895,40,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Tanganga
Marvelous Nakamba,MID,Luton,1.0,16,1,2,2806,44,False,,,,,2.894736842105263,Nakamba
Nathan Collins,DEF,Brentford,2.4,6,1,6,8672,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Collins
Leandro Trossard,MID,Arsenal,6.6,7,0,6,-20857,66,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Trossard
Antony Matheus dos Santos,MID,Man Utd,2.8,17,1,2,92,68,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Santos
Trevoh Chalobah,DEF,Chelsea,0.0,1,0,0,-200,43,True,2.631578947368421,3.0,2.8157894736842106,6.0,2.736842105263157,Chalobah
Luke Cundle,MID,Wolves,0.0,3,0,0,-42,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Cundle
Lukasz Fabianski,GK,West Ham,0.0,2,0,0,-6100,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Fabianski
Tino Livramento,DEF,Newcastle,0.8,8,0,1,-779,44,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Livramento
Fodé Ballo-Touré,DEF,Fulham,0.0,18,0,0,-96,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.8157894736842106,Ballo-Touré
Aymeric Laporte,DEF,Man City,0.0,5,0,0,-315,49,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Laporte
Tyler Adams,MID,Bournemouth,0.0,20,0,0,-52,50,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Adams
Kieran Trippier,DEF,Newcastle,6.9,8,1,10,264001,69,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Trippier
Richarlison de Andrade,MID,Spurs,5.3,10,1,6,-18552,67,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Andrade
Norberto Bercique Gomes Betuncal,FWD,Everton,1.7,11,0,1,-7159,60,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Betuncal
John McAtee,FWD,Luton,0.0,16,0,0,-7506,45,False,,,,,2.894736842105263,McAtee
Jayden Bogle,DEF,Sheffield Utd,1.4,14,1,1,-482,45,True,,,,,2.8421052631578947,Bogle
Jason Steele,GK,Brighton,2.8,13,1,2,-22812,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Steele
Nick Pope,GK,Newcastle,2.1,8,1,7,994,55,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Pope
Kai Havertz,MID,Arsenal,0.1,7,0,1,-3441,71,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Havertz
Wesley Moraes Ferreira da Silva,FWD,Aston Villa,0.0,19,0,0,-21,50,True,2.631578947368421,3.0,2.8157894736842106,2.0,2.894736842105263,Silva
Vladimír Coufal,DEF,West Ham,2.9,2,1,0,93298,46,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Coufal
Marcus Rashford,MID,Man Utd,2.7,17,1,2,-219052,88,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Rashford
Lewis O'Brien,MID,Nott'm Forest,0.0,12,0,0,-28,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,O'Brien
Evan Ferguson,FWD,Brighton,0.4,13,0,2,-35395,60,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,Ferguson
Tom McGill,GK,Brighton,0.0,13,0,0,1709,39,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.736842105263157,McGill
Yves Bissouma,MID,Spurs,0.0,10,0,0,-15910,50,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Bissouma
João Victor Gomes da Silva,MID,Wolves,1.1,3,1,1,189,49,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Silva
Abdoulaye Doucouré,MID,Everton,2.0,11,1,2,-8458,55,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Doucouré
Ederson Santana de Moraes,GK,Man City,0.0,5,0,0,-58929,56,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Moraes
Virgil van Dijk,DEF,Liverpool,4.4,9,1,7,51610,60,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Dijk
Willy Boly,DEF,Nott'm Forest,2.0,12,1,6,22707,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Boly
Mohammed Kudus,MID,West Ham,2.3,2,0,1,8919,65,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Kudus
Scott McTominay,MID,Man Utd,5.3,17,1,7,17615,48,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,McTominay
Andrew Omobamidele,DEF,Nott'm Forest,0.0,12,0,0,-12,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Omobamidele
Rico Lewis,DEF,Man City,0.0,5,0,0,6861,43,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Lewis
Alejandro Garnacho,MID,Man Utd,2.0,17,0,1,-3964,48,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.894736842105263,Garnacho
Jean-Ricner Bellegarde,MID,Wolves,0.0,3,0,0,68,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Bellegarde
Jean-Philippe Gbamin,MID,Everton,0.0,11,0,0,-79,44,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gbamin
Lewis Dobbin,MID,Everton,0.0,11,0,0,-206,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Dobbin
Riyad Mahrez,MID,Man City,0.0,5,0,0,-57,75,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.894736842105263,Mahrez
Matija Šarkić,GK,Wolves,0.0,3,0,0,-1051,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.894736842105263,Šarkić
Auston Trusty,DEF,Sheffield Utd,1.9,14,1,0,23461,39,True,,,,,2.8421052631578947,Trusty
Anthony Gordon,MID,Newcastle,8.5,8,1,8,83682,56,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.8684210526315788,Gordon
Emmanuel Dennis,FWD,Nott'm Forest,0.0,12,0,0,-1608,48,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.763157894736842,Dennis
Nathaniel Clyne,DEF,Crystal Palace,0.0,15,0,0,707,44,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Clyne
Thiago Alcántara do Nascimento,MID,Liverpool,0.0,9,0,0,-347,48,True,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.8684210526315788,Nascimento
Ethan Brierley,MID,Brentford,0.0,6,0,0,74,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8157894736842106,Brierley
Ryan Giles,DEF,Luton,0.0,16,0,0,-1225,44,False,,,,,2.894736842105263,Giles
Admiral Muskwe,FWD,Luton,0.0,16,0,0,-622,45,False,,,,,2.894736842105263,Muskwe
Edson Álvarez Velázquez,MID,West Ham,4.2,2,1,5,313,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8157894736842106,Velázquez
Jakub Kiwior,DEF,Arsenal,0.0,7,0,0,-207,43,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.8684210526315788,Kiwior
Lloyd Kelly,DEF,Bournemouth,1.7,20,1,1,-221,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.894736842105263,Kelly
Vitalii Mykolenko,DEF,Everton,2.0,11,1,2,4550,43,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Mykolenko
Aidan Francis-Clarke,DEF,Luton,0.0,16,0,0,-68,40,False,,,,,2.894736842105263,Francis-Clarke
Emerson Leite de Souza Junior,DEF,Spurs,1.6,10,0,1,-5143,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.894736842105263,Junior
